index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity
2228,"BamJAY-Z Featuring Damian ""Jr. Gong"" Marely","JAY-Z Featuring Damian ""Jr. Gong"" Marely",Bam,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",6Iuh3vNjpWhSeHM3RZgzQL,,234973.0,True,04:44,,,,,,,,,,,,,63.0
2229,Banapple GasCat Stevens,Cat Stevens,Banapple Gas,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",5jIlfw0j7j2Xy7DOilzU7O,https://p.scdn.co/mp3-preview/31df4f7e5225627a14d9d641e8367e8673abbb00?cid=b8d3901151d34489a160e3cf0ab1fa94,189626.0,False,Numbers,0.6019999999999999,0.87,9.0,-6.916,1.0,0.0573,0.3639999999999999,2e-06,0.155,0.786,98.828,4.0,22.0
2230,Band Of GoldFreda Payne,Freda Payne,Band Of Gold,"['classic soul', 'motown']",0YgoNapnyIXuruBrzvoCSu,https://p.scdn.co/mp3-preview/0c47ab53342e2e34211644575da6bcf47f175375?cid=b8d3901151d34489a160e3cf0ab1fa94,182533.0,False,Band Of Gold (Remix),0.631,0.746,7.0,-5.439,1.0,0.0277,0.451,0.0,0.4239999999999999,0.93,108.875,4.0,45.0
2231,Band Of GoldMel Carter,Mel Carter,Band Of Gold,[],7GEL5dZbLQhJGrDtfPeHHz,,137693.0,False,The Best Of Mel Carter,0.3559999999999999,0.393,0.0,-9.834,1.0,0.0297,0.766,0.0,0.3669999999999999,0.4249999999999999,82.513,4.0,18.0
2232,Band On The RunPaul McCartney And Wings,Paul McCartney And Wings,Band On The Run,,,,,,,,,,,,,,,,,,,
2233,BandidoMyke Towers & Juhn,Myke Towers & Juhn,Bandido,,,,,,,,,,,,,,,,,,,
2234,Bandit Of My DreamsEddie Hodges,Eddie Hodges,Bandit Of My Dreams,[],2HzOTwIfaNsdsr1KVtuID7,https://p.scdn.co/mp3-preview/080c29e23d75113c24468850076143ed4afd8ea1?cid=b8d3901151d34489a160e3cf0ab1fa94,123333.0,False,Hit Singles - EP,0.752,0.4709999999999999,8.0,-11.308,1.0,0.0758,0.402,0.0,0.155,0.94,110.226,4.0,9.0
2235,BanditJuice WRLD & YoungBoy Never Broke Again,Juice WRLD & YoungBoy Never Broke Again,Bandit,"['chicago rap', 'melodic rap']",6Gg1gjgKi2AK4e0qzsR7sd,,189322.0,True,Bandit (with YoungBoy Never Broke Again),0.4739999999999999,0.631,5.0,-5.884,0.0,0.343,0.0687,0.0,0.132,0.4249999999999999,180.051,4.0,93.0
2236,Bandz A Make Her DanceJuicy J Featuring Lil Wayne & 2 Chainz,Juicy J Featuring Lil Wayne & 2 Chainz,Bandz A Make Her Dance,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7EZPH9Px3gXlxD5KJDwtwc,https://p.scdn.co/mp3-preview/86403b0c1ed41fee7126fe68c8986f36ec5d2035?cid=b8d3901151d34489a160e3cf0ab1fa94,278826.0,True,Stay Trippy,0.871,0.7429999999999999,2.0,-5.442,1.0,0.277,0.00212,0.0,0.1409999999999999,0.5759999999999998,130.977,4.0,66.0
2237,Bang A Gong (Get It On)T. Rex,T. Rex,Bang A Gong (Get It On),"['album rock', 'art rock', 'blues rock', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock']",6FsQrRpBLgsrFeAeiQqytm,https://p.scdn.co/mp3-preview/feb120fa6dafbdb2811c56df8cfa467d4b605deb?cid=b8d3901151d34489a160e3cf0ab1fa94,267000.0,False,Electic Waio,0.7289999999999999,0.818,2.0,-9.992,1.0,0.0732,0.157,0.2849999999999999,0.195,0.907,125.811,4.0,63.0
2238,Bang A GongWitch Queen,Witch Queen,Bang A Gong,[],5llVVInYvRu5lv0TghZuT2,https://p.scdn.co/mp3-preview/08380e592f60e9d74a54e2ee624dfb3ab134626e?cid=b8d3901151d34489a160e3cf0ab1fa94,591573.0,False,Can't Stop Dancin,0.87,0.564,10.0,-13.992,1.0,0.0794,0.00107,0.2089999999999999,0.0824,0.926,134.484,4.0,11.0
2239,Bang And BlameR.E.M.,R.E.M.,Bang And Blame,"['alternative rock', 'permanent wave', 'pop rock', 'rock']",4FCn9LuUy6unyPSnXVwLq1,,330933.0,False,Monster,0.69,0.6069999999999999,7.0,-9.793,1.0,0.0397,0.14,0.453,0.113,0.41,120.967,4.0,49.0
2240,Bang Bang (My Baby Shot Me Down)Cher,Cher,Bang Bang (My Baby Shot Me Down),"['dance pop', 'hollywood', 'new wave pop', 'pop']",6LLK7hZgXFYi5Jk4oRQvAl,,166173.0,False,Bang Bang: The Early Years,0.4179999999999999,0.382,7.0,-12.789,0.0,0.0294,0.223,7e-06,0.2109999999999999,0.873,167.049,4.0,43.0
2241,Bang Bang BangSelena Gomez & The Scene,Selena Gomez & The Scene,Bang Bang Bang,"['dance pop', 'pop', 'post-teen pop']",0QEHPwL7DmksroF5MulAoc,,192866.0,False,Another Cinderella Story (Original Motion Picture Soundtrack),0.7319999999999999,0.972,7.0,-3.196,1.0,0.125,0.0631,0.000176,0.381,0.7239999999999999,100.999,4.0,47.0
2242,Bang Bang Pow PowT-Pain Featuring Lil Wayne,T-Pain Featuring Lil Wayne,Bang Bang Pow Pow,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",5974upRH7uHuhRkstgEhHu,https://p.scdn.co/mp3-preview/1baadc7672bd72e895eabd068058414b2804f6f7?cid=b8d3901151d34489a160e3cf0ab1fa94,219773.0,True,rEVOLVEr (Deluxe Version),0.436,0.61,9.0,-5.685,1.0,0.134,0.00171,0.0,0.217,0.0972,141.951,4.0,48.0
2243,Bang BangDanger Danger,Danger Danger,Bang Bang,"['dark trap', 'emo rap', 'underground hip hop']",4p4YiROw0qF059Mcstu8rl,https://p.scdn.co/mp3-preview/6ed27faf26c78183c7e50567929aafe7eedcfb31?cid=b8d3901151d34489a160e3cf0ab1fa94,236933.0,False,Danger Danger,0.6049999999999999,0.937,2.0,-7.841,1.0,0.0621,0.1,0.0,0.3539999999999999,0.6169999999999999,126.978,4.0,42.0
2244,Bang BangDavid Sanborn,David Sanborn,Bang Bang,"['jazz funk', 'jazz fusion', 'jazz saxophone', 'smooth jazz', 'smooth saxophone']",1TUtUzVjXu1zA4U9nNv3Pw,https://p.scdn.co/mp3-preview/1c8c1921c15ed0e0d8ed8af70a737ea187fa8966?cid=b8d3901151d34489a160e3cf0ab1fa94,277431.0,False,Upfront,0.7159999999999999,0.915,10.0,-8.153,1.0,0.0343,0.5889999999999999,0.000871,0.3509999999999999,0.96,127.074,4.0,34.0
2245,"Bang BangJessie J, Ariana Grande & Nicki Minaj","Jessie J, Ariana Grande & Nicki Minaj",Bang Bang,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop', 'viral pop']",0puf9yIluy9W0vpMEUoAnN,,199386.0,False,Sweet Talker (Deluxe Version),0.7059999999999998,0.786,0.0,-3.417,0.0,0.0909,0.26,0.0,0.38,0.749,150.035,4.0,79.0
2246,Bang BangThe Joe Cuba Sextet,The Joe Cuba Sextet,Bang Bang,,,,,,,,,,,,,,,,,,,
2247,Bang My HeadDavid Guetta Featuring Sia & Fetty Wap,David Guetta Featuring Sia & Fetty Wap,Bang My Head,"['dance pop', 'edm', 'pop']",53Y0kdCa1CZ9gRqEuknfwy,https://p.scdn.co/mp3-preview/c14b50dd5c3ad42984a0e52e49339c783fe0e3ef?cid=b8d3901151d34489a160e3cf0ab1fa94,193333.0,False,Listen Again,0.5989999999999999,0.8689999999999999,0.0,-3.697,1.0,0.0789,0.0525,0.00719,0.1029999999999999,0.5929999999999999,108.061,4.0,66.0
2248,Bang The Drum All DayTodd Rundgren,Todd Rundgren,Bang The Drum All Day,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'zolo']",54EvqHberbpzMu7nu8hs9S,https://p.scdn.co/mp3-preview/8cf5b167eed06131204c8b5614a90cd09140d3ad?cid=b8d3901151d34489a160e3cf0ab1fa94,215400.0,False,The Ever Popular Tortured Artist Effect,0.639,0.752,2.0,-12.454,1.0,0.0451,0.541,0.0,0.0453,0.966,143.086,4.0,49.0
2249,Bang Your Head (Metal Health)Quiet Riot,Quiet Riot,Bang Your Head (Metal Health),"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",28clONjZmul6FjfO6tZQDE,https://p.scdn.co/mp3-preview/796bfd262a59ff8e73b019f7c0fd290b5073f84b?cid=b8d3901151d34489a160e3cf0ab1fa94,316866.0,False,Metal Health,0.4939999999999999,0.933,2.0,-5.977,1.0,0.0807999999999999,0.0434,0.00108,0.228,0.507,121.201,4.0,63.0
2250,Bang-Shang-A-LangThe Archies,The Archies,Bang-Shang-A-Lang,"['brill building pop', 'bubblegum pop', 'classic canadian rock', 'folk rock']",,,,,,,,,,,,,,,,,,
2251,Bang!AJR,AJR,Bang!,"['modern rock', 'pop rap']",53BHUFdQphHiZUUG3nx9zn,https://p.scdn.co/mp3-preview/d7b9e7373a8bb67695c1f2c68e78f812a0df56c6?cid=b8d3901151d34489a160e3cf0ab1fa94,170858.0,False,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C'}, 'href': 'https://api.spotify.com/v1/artists/6s22t5Y3prQHyaHWUN1R1C', 'id': '6s22t5Y3prQHyaHWUN1R1C', 'name': 'AJR', 'type': 'artist', 'uri': 'spotify:artist:6s22t5Y3prQHyaHWUN1R1C'}], 'available_markets': ['US'], 'external_urls': {'spotify': 'https://open.spotify.com/album/7B36GsLpC6IogfPjjkRlj3'}, 'href': 'https://api.spotify.com/v1/albums/7B36GsLpC6IogfPjjkRlj3', 'id': '7B36GsLpC6IogfPjjkRlj3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737438c9fcd956a8ab16f9610c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027438c9fcd956a8ab16f9610c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517438c9fcd956a8ab16f9610c', 'width': 64}], 'name': 'Bang!', 'release_date': '2020-02-12', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:7B36GsLpC6IogfPjjkRlj3'}",0.74,0.516,1.0,-6.233,0.0,0.0507,0.0183,0.0,0.0558,0.698,139.918,4.0,75.0
2252,BangarangSkrillex Featuring Sirah,Skrillex Featuring Sirah,Bangarang,"['brostep', 'complextro', 'edm', 'electro']",6VRhkROS2SZHGlp0pxndbJ,https://p.scdn.co/mp3-preview/569d7afebba42141ae4ce4e7bb2012b0b7c0bb51?cid=b8d3901151d34489a160e3cf0ab1fa94,215253.0,True,Bangarang EP,0.7159999999999999,0.972,7.0,-2.302,1.0,0.196,0.0145,3.2e-05,0.317,0.5759999999999998,110.026,4.0,72.0
2253,Bangla-Desh/Deep BlueGeorge Harrison,George Harrison,Bangla-Desh/Deep Blue,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",,,,,,,,,,,,,,,,,,
2254,Banjo BoyArt Mooney And His Orchestra,Art Mooney And His Orchestra,Banjo Boy,[],,,,,,,,,,,,,,,,,,
2255,Banjo BoyDorothy Collins,Dorothy Collins,Banjo Boy,[],,,,,,,,,,,,,,,,,,
2256,Banjo BoyJan And Kjeld,Jan And Kjeld,Banjo Boy,[],776DYateBNbhanoeKGIIq3,https://p.scdn.co/mp3-preview/462656db40f117bc2da04af1c58c9ee4af11c6ac?cid=b8d3901151d34489a160e3cf0ab1fa94,149973.0,False,More Rock'n' Roll From Germany,0.457,0.66,10.0,-2.81,1.0,0.0439,0.632,0.0,0.0883,0.765,168.275,4.0,6.0
2257,BanjoRascal Flatts,Rascal Flatts,Banjo,"['contemporary country', 'country', 'country road']",47aIa6zbUGsdNn55cyuOug,,256133.0,False,Changed,0.627,0.8589999999999999,2.0,-6.322,1.0,0.0361,0.0193,0.0,0.1479999999999999,0.772,101.988,4.0,50.0
2258,Bank Account21 Savage,21 Savage,Bank Account,"['atl hip hop', 'pop rap', 'rap', 'trap']",2fQrGHiQOvpL9UgPvtYy6G,https://p.scdn.co/mp3-preview/249295a31e99403d93c629504ba96e2f636cca20?cid=b8d3901151d34489a160e3cf0ab1fa94,220306.0,True,Issa Album,0.884,0.3459999999999999,8.0,-8.228,0.0,0.3509999999999999,0.0151,7e-06,0.0870999999999999,0.376,75.016,4.0,81.0
2259,Banks Of The OhioOlivia Newton-John,Olivia Newton-John,Banks Of The Ohio,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'mellow gold', 'new wave pop', 'soft rock']",,,,,,,,,,,,,,,,,,
2260,Banned In The U.S.A.Luke Featuring The 2 Live Crew,Luke Featuring The 2 Live Crew,Banned In The U.S.A.,['contemporary country'],,,,,,,,,,,,,,,,,,
2261,Banzai PipelineHenry Mancini And His Orchestra,Henry Mancini And His Orchestra,Banzai Pipeline,[],,,,,,,,,,,,,,,,,,
2262,Bar At The End Of The WorldKenny Chesney,Kenny Chesney,Bar At The End Of The World,"['contemporary country', 'country', 'country road']",2flWhcGYxQHhb1EeeU2dOL,https://p.scdn.co/mp3-preview/32eb8d97f907a6dd58f3daf2297186e56a50fa27?cid=b8d3901151d34489a160e3cf0ab1fa94,207306.0,False,Cosmic Hallelujah,0.529,0.8,2.0,-3.726,1.0,0.031,0.00541,0.0,0.104,0.687,100.035,4.0,54.0
2263,Barbara AnnThe Beach Boys,The Beach Boys,Barbara Ann,"['baroque pop', 'brill building pop', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",2KOt2JrCB720UxIbyzweQo,,133893.0,False,Spirit Of America,0.5809999999999998,0.669,6.0,-3.659,1.0,0.0385,0.19,0.0,0.2429999999999999,0.926,78.07299999999998,4.0,59.0
2264,Barbara-AnnThe Regents,The Regents,Barbara-Ann,"['doo-wop', 'rhythm and blues']",,,,,,,,,,,,,,,,,,
2265,"Barbara, I Love YouNew Colony Six",New Colony Six,"Barbara, I Love You","['bubblegum pop', 'classic garage rock', 'freakbeat']",,,,,,,,,,,,,,,,,,
2266,BarbaraThe Temptations,The Temptations,Barbara,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",,,,,,,,,,,,,,,,,,
2267,Barbie DreamsNicki Minaj,Nicki Minaj,Barbie Dreams,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",6Poyf51k7W3NKnsGwAI90B,,279866.0,True,Queen,0.8549999999999999,0.787,8.0,-4.134,0.0,0.334,0.313,0.0,0.194,0.7019999999999998,88.003,4.0,68.0
2268,Barbie GirlAqua,Aqua,Barbie Girl,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",2RSOzvKUnfDDrb2nQPfpQU,,197773.0,False,Aquarium,0.814,0.955,1.0,-5.905,0.0,0.0377,0.0146,0.2829999999999999,0.218,0.963,129.992,4.0,63.0
2269,Barbie TingzNicki Minaj,Nicki Minaj,Barbie Tingz,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",2qsQ8eVDPmobZpvDxQCVQu,,191699.0,True,Barbie Tingz,0.917,0.689,6.0,-6.225,1.0,0.264,0.0849,0.0,0.6029999999999999,0.443,102.414,4.0,66.0
2270,Barbra StreisandDuck Sauce,Duck Sauce,Barbra Streisand,['disco house'],1WHx2541uqQd3bDNYwwOaC,https://p.scdn.co/mp3-preview/782c807fd9f6dbec1a73820e0c85b0a83bfa9ee3?cid=b8d3901151d34489a160e3cf0ab1fa94,264813.0,True,Quack,0.694,0.813,1.0,-4.129,1.0,0.335,0.00649,0.000467,0.249,0.7409999999999999,127.834,4.0,55.0
2271,BarcelonaEd Sheeran,Ed Sheeran,Barcelona,"['pop', 'uk pop']",3Lfiu5sZ4M4B6JaKMBc0FU,https://p.scdn.co/mp3-preview/61d235aabd27bdf44b0043c043de21faf040cf24?cid=b8d3901151d34489a160e3cf0ab1fa94,191146.0,False,÷ (Deluxe),0.747,0.76,1.0,-4.294,1.0,0.187,0.448,0.0,0.153,0.682,99.975,4.0,71.0
2272,Barefoot And CrazyJack Ingram,Jack Ingram,Barefoot And Crazy,"['country road', 'texas country']",743UzZj0Yzh9IYJEzH2f5H,,210493.0,False,Big Dreams & High Hopes,0.5819999999999999,0.908,7.0,-5.641,1.0,0.0481,0.000406,0.0012,0.371,0.5769999999999998,116.986,4.0,37.0
2273,Barefoot Blue Jean NightJake Owen,Jake Owen,Barefoot Blue Jean Night,"['contemporary country', 'country', 'country road', 'modern country rock']",3ts6xK5GzfMAAriT9AIBmP,https://p.scdn.co/mp3-preview/aeb8ce403e1279ff2db9b391577b51de4f2f3c32?cid=b8d3901151d34489a160e3cf0ab1fa94,167426.0,False,Barefoot Blue Jean Night,0.6,0.808,4.0,-4.679,1.0,0.0403,0.2079999999999999,0.0,0.196,0.809,172.016,4.0,70.0
2274,Barefoot In BaltimoreStrawberry Alarm Clock,Strawberry Alarm Clock,Barefoot In Baltimore,"['bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'psychedelic rock', 'sunshine pop']",7gxeDaqGLT33dkWSTAEOue,,142293.0,False,The World In A Sea Shell,0.677,0.569,7.0,-11.231,1.0,0.0354,0.4819999999999999,2e-06,0.0801,0.689,119.619,4.0,16.0
2275,Barefootin'Robert Parker,Robert Parker,Barefootin',['retro electro'],0VwK5pLjwFPy8FSEC1htp9,https://p.scdn.co/mp3-preview/a27c9d73f70c720a552080ac91446c5a703a1695?cid=b8d3901151d34489a160e3cf0ab1fa94,157172.0,False,Barefootin',0.7339999999999999,0.4769999999999999,6.0,-10.822,1.0,0.0485,0.4089999999999999,0.000662,0.0767999999999999,0.939,145.188,4.0,43.0
2276,Barely BreathingDuncan Sheik,Duncan Sheik,Barely Breathing,"['neo mellow', 'pop rock']",75HZ6Wxnw8xbgz6HU9kKCS,https://p.scdn.co/mp3-preview/083558cfebc84cfcc48810759559d043fc1316a6?cid=b8d3901151d34489a160e3cf0ab1fa94,254546.0,False,Duncan Sheik,0.4819999999999999,0.807,0.0,-6.976,1.0,0.0457,0.0281,0.0,0.1769999999999999,0.516,187.918,4.0,59.0
2277,"Baretta's Theme (""Keep Your Eye On The Sparrow"")Rhythm Heritage",Rhythm Heritage,"Baretta's Theme (""Keep Your Eye On The Sparrow"")",['rare groove'],7tcC7oVF6YRrjZiD9Cun09,,309200.0,False,Disco-Fied,0.696,0.759,0.0,-7.912,1.0,0.0514,0.1729999999999999,0.8329999999999999,0.0597,0.966,91.403,4.0,10.0
2278,Baroque-A-NovaMason Williams,Mason Williams,Baroque-A-Nova,[],,,,,,,,,,,,,,,,,,
2279,BarracudaHeart,Heart,Barracuda,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",4KfSdst7rW39C0sfhArdrz,https://p.scdn.co/mp3-preview/40fe19875a5d5aae773c517c3179c47d12f94c25?cid=b8d3901151d34489a160e3cf0ab1fa94,261933.0,False,Little Queen,0.547,0.691,4.0,-13.553,0.0,0.0369,0.015,0.105,0.1439999999999999,0.667,137.148,4.0,75.0
2280,Barrel Of A GunDepeche Mode,Depeche Mode,Barrel Of A Gun,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",5COH2h5ncTVFfAUhBM2J7k,https://p.scdn.co/mp3-preview/28d0390ff9e7d919d43af5135c89df2b899383ac?cid=b8d3901151d34489a160e3cf0ab1fa94,336293.0,False,Ultra,0.522,0.949,4.0,-5.216,1.0,0.0729999999999999,0.0221,0.00286,0.0615,0.7069999999999999,165.872,4.0,43.0
2281,Bartender SongRehab,Rehab,Bartender Song,"['post-grunge', 'rap rock', 'redneck']",1gewemPOUilb21s7CfMS55,,229040.0,True,Graffiti The World,0.692,0.689,4.0,-5.988,1.0,0.0461,0.111,0.0,0.343,0.641,75.983,4.0,64.0
2282,BartenderLady Antebellum,Lady Antebellum,Bartender,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",6olKv2HP3XgBpvVxAswowe,,198266.0,False,747,0.626,0.936,11.0,-3.86,0.0,0.036,0.016,4e-06,0.337,0.656,101.01,4.0,62.0
2283,BartenderT-Pain Featuring Akon,T-Pain Featuring Akon,Bartender,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",5kxddRG1RZaZROadk7iC4D,https://p.scdn.co/mp3-preview/b6e92ab695296bb9e7ca29382cbea4ae24b27bbc?cid=b8d3901151d34489a160e3cf0ab1fa94,238800.0,True,Epiphany,0.675,0.394,8.0,-8.538999999999998,1.0,0.133,0.0611,0.0,0.214,0.405,104.987,4.0,71.0
2284,Bartier CardiCardi B Featuring 21 Savage,Cardi B Featuring 21 Savage,Bartier Cardi,"['pop', 'pop rap', 'rap']",0dIoGTQXDh1wVnhIiSyYEa,https://p.scdn.co/mp3-preview/d7287b5aa682a642ffba244e6410df7e8da21ee4?cid=b8d3901151d34489a160e3cf0ab1fa94,224284.0,True,Invasion of Privacy,0.908,0.524,1.0,-7.955,1.0,0.1809999999999999,0.00111,0.000678,0.383,0.109,138.015,4.0,72.0
2285,Basketball Jones Featuring Tyrone ShoelacesCheech & Chong,Cheech & Chong,Basketball Jones Featuring Tyrone Shoelaces,[],,,,,,,,,,,,,,,,,,
2286,BasketballKurtis Blow,Kurtis Blow,Basketball,"['east coast hip hop', 'electro', 'harlem hip hop', 'hip hop', 'hip house', 'old school hip hop', 'rap']",6IXANTg9CWP73yEXqTHkBx,,386040.0,False,The Best Of Kurtis Blow,0.882,0.507,7.0,-12.414,1.0,0.0901,0.0216,0.00191,0.072,0.8279999999999998,104.359,4.0,41.0
2287,Bass Down LowDev Featuring The Cataracs,Dev Featuring The Cataracs,Bass Down Low,"['dance pop', 'electropop']",4Xf7EL8G6FRYwvJADl0nf4,,210600.0,True,Bass Down Low,0.797,0.624,0.0,-8.022,1.0,0.0628,0.0886,0.0,0.0499,0.8339999999999999,113.035,4.0,49.0
2288,Bat CountryAvenged Sevenfold,Avenged Sevenfold,Bat Country,"['alternative metal', 'nu metal', 'post-grunge']",3sHH7lklbfpcraDDvYnjo7,https://p.scdn.co/mp3-preview/9c605557a5561b8bc6e2b7bcc84516bdfb614442?cid=b8d3901151d34489a160e3cf0ab1fa94,311813.0,False,City of Evil,0.541,0.968,0.0,-4.129,1.0,0.0396,0.000248,8e-06,0.4229999999999999,0.505,125.04,4.0,70.0
2289,Bat ManYoungBoy Never Broke Again,YoungBoy Never Broke Again,Bat Man,"['baton rouge rap', 'trap']",6fEdWrEYspdneQMNIT33I4,https://p.scdn.co/mp3-preview/916f74bdc7e9e18839b4623a276475de50e24555?cid=b8d3901151d34489a160e3cf0ab1fa94,178655.0,True,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b'}, 'href': 'https://api.spotify.com/v1/artists/7wlFDEWiM5OoIAt8RSli8b', 'id': '7wlFDEWiM5OoIAt8RSli8b', 'name': 'YoungBoy Never Broke Again', 'type': 'artist', 'uri': 'spotify:artist:7wlFDEWiM5OoIAt8RSli8b'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/6mhlquPOu46v4c7nXS35mX'}, 'href': 'https://api.spotify.com/v1/albums/6mhlquPOu46v4c7nXS35mX', 'id': '6mhlquPOu46v4c7nXS35mX', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734a334652028d6ab93ed8346b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024a334652028d6ab93ed8346b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514a334652028d6ab93ed8346b', 'width': 64}], 'name': 'Still Flexin, Still Steppin', 'release_date': '2020-02-21', 'release_date_precision': 'day', 'total_tracks': 14, 'type': 'album', 'uri': 'spotify:album:6mhlquPOu46v4c7nXS35mX'}",0.782,0.67,1.0,-4.332,0.0,0.3579999999999999,0.1179999999999999,0.0,0.0956,0.745,172.006,4.0,53.0
2290,"Batdance (From ""Batman"")Prince",Prince,"Batdance (From ""Batman"")","['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",,,,,,,,,,,,,,,,,,
2291,Batman & His GrandmotherDickie Goodman,Dickie Goodman,Batman & His Grandmother,"['novelty', 'parody']",3H10ZvoLhe5sHpTu3slqlr,https://p.scdn.co/mp3-preview/605f26146a6d16d5c868e032d216e8efe404f580?cid=b8d3901151d34489a160e3cf0ab1fa94,162373.0,False,Long Live the King,0.4889999999999999,0.786,11.0,-5.172,0.0,0.3609999999999999,0.816,0.0,0.38,0.6189999999999999,66.588,3.0,1.0
2292,Batman ThemeNeal Hefti,Neal Hefti,Batman Theme,"['classic soundtrack', 'space age pop']",4lwV7SpU0JSM1OIm0aIkNP,https://p.scdn.co/mp3-preview/5640be0fc1a8fdc409fb3ab053c3f6a941d3729a?cid=b8d3901151d34489a160e3cf0ab1fa94,138666.0,False,Batman Theme & Other Bat Songs (Expanded Edition),0.561,0.98,7.0,-3.373,1.0,0.035,0.168,0.773,0.264,0.8509999999999999,151.919,4.0,47.0
